"","index","batter","zone_1","zone_2","zone_3","zone_4","zone_5","zone_6","zone_7","zone_8","zone_9","next1_avg","next1_bbpa","next1_iso","next1_hits","next1_hr","next1_ops","next1_rbi","next2_avg","next2_bbpa","next2_iso","next2_hits","next2_hr","next2_ops","next2_rbi","cur_avg","cur_bbpa","cur_iso","cur_hits","cur_hr","cur_ops","cur_rbi","CU_miss","FA_miss","SL_miss","pitch_count","scoreStd","next1_ab","next2_ab","cur_ab","next1_stkrt","next2_sktrt","cur_stkrt","bats_l","mon_third","mon_second","mon_first","outs_when_up_1","outs_when_up_2","strikes_0","strikes_2","balls_1","balls_2","balls_3","at_bat_pitch_count_2","at_bat_pitch_count_3","at_bat_pitch_count_4","at_bat_pitch_count_5","at_bat_pitch_count_6","at_bat_pitch_count_7","at_bat_pitch_count_8","at_bat_pitch_count_9","at_bat_pitch_count_10","at_bat_pitch_count_11","at_bat_pitch_count_12","lp_type_CH","lp_type_CT","lp_type_CU","lp_type_IB","lp_type_ND","lp_type_SL","lp_type_NA","inning_2","inning_3","inning_4","inning_5","inning_6","inning_7","inning_8","inning_9","lp_horizontal_umpMiddle","lp_horizontal_umpRight","lp_vertical_low","lp_vertical_middle","target_vertical","target_horizontal","target_type"
"635",1651,489365,0.389512025270085,1.17872642865772,0.8610865976135,-1.69068897236438,-0.331022683099993,-0.13372675350763,-0.241210451914971,-0.299150402699215,-0.701325192277216,0.394951655595117,-0.896788139664208,-0.495380055671668,1.17534811076537,-9.56952458050498e-05,-0.110062166518644,0.281754018912503,0.77766052642667,0.770793571424137,1.55724138655743,1.55952239536126,2.70729914027338,1.27060085007041,2.28909558176305,-1.04001538039097,-0.578937575551818,-1.64408039179029,-1.43262494675889,-1.13982532476341,-1.5196308889783,-1.35459944815977,-1.63563340731055,-1.0816889944488,0.691353702702134,-0.402915365537131,-0.514802778641167,1.21099196503175,1.39726992291698,-1.50112066743012,-0.669641449415118,-0.199258469227785,-0.396778798454874,1,-1,-1,1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,"high","umpLeft","FA"
"642",1658,607680,0.0358818592727841,1.52171792246852,-0.231232835305326,0.434564346756577,-0.618599674314464,0.421177586698815,-0.382331793819903,-0.664796188398226,0.422226115321999,0.741243683974491,0.756575077330334,1.55815371395793,1.53333761911284,2.78896505329446,1.26583639552954,2.33031218859581,-0.073720277867528,2.52447573430394,1.76157619164973,0.740933274761939,2.61368615288706,1.11570364128003,2.01972873842423,0.397615256517169,-0.945223824316471,-0.535655263457581,1.14123922710128,-0.0259114012809167,-0.154243357757362,0.268029930684314,-0.140985171434482,-0.656414177939364,0.202356022896222,-0.166246524810323,0.842225632420791,1.37916375750218,1.01499524752309,1.19020977661762,-0.17698591614566,-0.347677589569973,-0.621023685714637,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,"low","umpMiddle","SL"
"646",1662,518626,-0.550133844379891,-0.505223996870891,0.574780649384069,0.124907262899591,-0.911392522722529,-0.734098548725409,-0.692001313770531,-0.380168078917959,-0.615875514742404,-0.115373438858699,2.52396334377278,1.76350709092089,0.715075885747198,2.69279054472411,1.10754718042665,2.05513273296671,0.415370822471693,1.33649749493375,1.67984226961281,0.911472674886799,2.52007316550073,1.21102500053565,1.92993979064462,0.766736636263851,0.688976362479671,1.54264185216626,1.49451470194483,2.6660472471351,1.26125013791205,2.28129230813901,0.610704563444547,-0.026756983381694,0.140821079967627,-0.0310071872521465,0.842225632420791,0.996366020656152,0.930808501483547,1.35718506337004,-0.31658534628235,-0.415381493058821,-0.180679446843664,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,"low","umpMiddle","SL"
"648",1664,518626,-0.550133844379891,-0.505223996870891,0.574780649384069,0.124907262899591,-0.911392522722529,-0.734098548725409,-0.692001313770531,-0.380168078917959,-0.615875514742404,-0.115373438858699,2.52396334377278,1.76350709092089,0.715075885747198,2.69279054472411,1.10754718042665,2.05513273296671,0.415370822471693,1.33649749493375,1.67984226961281,0.911472674886799,2.52007316550073,1.21102500053565,1.92993979064462,0.766736636263851,0.688976362479671,1.54264185216626,1.49451470194483,2.6660472471351,1.26125013791205,2.28129230813901,0.610704563444547,-0.026756983381694,0.140821079967627,0.0366124815269416,0.842225632420791,0.996366020656152,0.930808501483547,1.35718506337004,-0.31658534628235,-0.415381493058821,-0.180679446843664,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,"low","umpLeft","SL"
"666",1682,459431,1.42172980710005,1.56605347067416,-0.58874915045372,-0.748153681863822,-1.73708777764445,-0.766531033793439,-0.665048675687238,-0.208271599290128,-1.08045883844706,0.868824957587946,-1.09633197619803,2.02362136840731,-1.48400252267296,-0.961840780949346,1.28410053573372,-1.3081717247223,-0.906986596963978,-0.502040256472491,-1.57589229152461,-1.40786316681129,-1.13083334256609,-1.37456686927302,-1.33239197868108,-1.23428979078396,1.70330751290486,-2.21214827006081,-1.49991551339576,-1.13982532476341,-1.488314661198,-1.32455075595895,-0.635187213699093,-0.593773420629454,-0.166429817849886,0.645189500538734,0.842225632420791,-1.63038207289252,-1.47758413064078,-1.59165077055524,-1.10531980450075,-0.456304390995575,0.448289855184444,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,"low","umpLeft","SL"
"674",1690,489365,0.389512025270085,1.17872642865772,0.8610865976135,-1.69068897236438,-0.331022683099993,-0.13372675350763,-0.241210451914971,-0.299150402699215,-0.701325192277216,0.394951655595117,-0.896788139664208,-0.495380055671668,1.17534811076537,-9.56952458050498e-05,-0.110062166518644,0.281754018912503,0.77766052642667,0.770793571424137,1.55724138655743,1.55952239536126,2.70729914027338,1.27060085007041,2.28909558176305,-1.04001538039097,-0.578937575551818,-1.64408039179029,-1.43262494675889,-1.13982532476341,-1.5196308889783,-1.35459944815977,-1.63563340731055,-1.0816889944488,0.691353702702134,0.915668175655087,0.842225632420791,1.21099196503175,1.39726992291698,-1.50112066743012,-0.669641449415118,-0.199258469227785,-0.396778798454874,1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,"high","umpLeft","FA"
"700",1716,453064,-0.94081098014834,0.173144657962911,-0.375173662882425,0.195810053128524,-0.224207690098273,0.336857047197834,-0.3766999724576,-0.497664570574769,-0.281287734779893,-1.13602362776633,1.78280052236143,-2.15189729650621,-1.50104964211808,-1.15418979809005,-1.40681612101539,-1.3387472197922,0.904461922810912,-1.0677441799821,2.02040027809999,-1.45902498684874,-0.94360736779343,1.28847360493083,-1.27253268016134,-0.360054944015497,-0.0435961350496339,-0.258548981374403,-0.944768338641606,-0.675694523312368,-0.254455286654312,-0.903869065147523,-0.0155282327485032,-0.0717732597823721,-0.708104493822472,1.79472386978323,0.389882828733472,-1.59080274195675,-1.60816361197337,-0.929531513714371,0.526702651905689,-1.18624315074543,0.0831476402188868,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,"middle","umpRight","SL"
"704",1720,459431,1.42172980710005,1.56605347067416,-0.58874915045372,-0.748153681863822,-1.73708777764445,-0.766531033793439,-0.665048675687238,-0.208271599290128,-1.08045883844706,0.868824957587946,-1.09633197619803,2.02362136840731,-1.48400252267296,-0.961840780949346,1.28410053573372,-1.3081717247223,-0.906986596963978,-0.502040256472491,-1.57589229152461,-1.40786316681129,-1.13083334256609,-1.37456686927302,-1.33239197868108,-1.23428979078396,1.70330751290486,-2.21214827006081,-1.49991551339576,-1.13982532476341,-1.488314661198,-1.32455075595895,-0.635187213699093,-0.593773420629454,-0.166429817849886,1.92996320734141,0.389882828733472,-1.63038207289252,-1.47758413064078,-1.59165077055524,-1.10531980450075,-0.456304390995575,0.448289855184444,1,-1,-1,-1,1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,"low","umpLeft","FA"
"710",1726,434158,-0.390940602049046,-0.746781153698036,0.132353366348137,-0.640876159267832,-0.116538177152535,-0.659487148547505,-0.658468265720413,-0.270236073681831,-0.721714647085767,0.158015004598702,-0.326662892424711,0.106989850086349,0.680981646856963,0.288427830465257,0.0847553289926036,0.342905009052303,0.632744644844679,1.42135308346019,-0.159170976217953,-0.828029206386765,-0.662768405634444,0.519945145932407,-0.883447239783043,0.0284938767704858,1.53425232116733,0.531203922562656,0.922544885531457,1.27365484278199,0.522187162297046,0.688711621495742,-0.149310279414602,-0.744418879203073,-0.1997044460375,-1.65387923795026,-0.514802778641167,0.803626784111386,-0.957162096146456,1.15348600233244,-0.198662627421704,-0.0442119675208984,0.110899274220342,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,"high","umpLeft","FA"
"718",1734,431151,0.312304360995742,-0.475387880188954,1.03397168771576,0.5821034093099,-0.838178165143245,-0.493115867108093,-0.439079880600068,-0.0812050061275266,-0.649414472997238,0.668340099052518,-0.925294402026183,0.764120656367821,0.408227735735083,0.57695135617632,0.596151254709628,0.434631494262003,0.270454940889701,-0.0777623138402816,0.0179191881953796,0.911472674886799,0.366974455615171,0.174405218630788,0.732753820249871,0.611317107949458,1.33702126414021,-0.203127724957767,-0.860655130345522,-0.675694523312368,0.472081197848571,-0.903869065147523,-0.88719187890909,0.0624090623597152,-0.130336778991167,-1.38340056283391,-0.514802778641167,0.285250596085363,1.00947510428497,-0.983694302154664,-0.168728583862281,-0.289327115247668,-0.0503313430573189,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,"middle","umpLeft","FA"
"776",1792,457477,-0.73972716026752,0.481537753028133,0.695312230988062,0.150712019887674,-0.28043671471616,-0.685056036676801,-0.418476843400944,-0.309279652977808,-0.837290361938125,0.0486596272157416,1.61176294818958,0.558767279404861,0.953735557978842,1.34634742473915,0.547446880831816,0.709810949891104,0.197997000098706,-0.304043883244126,0.11327543057179,0.706825394736968,0.273361468228842,0.114829369096026,0.343668379871577,-0.845740969997974,-0.438058249103875,-0.203127724957767,-1.23075324684829,-0.861346843892783,-0.636513265573931,-1.20435598715569,-0.332833790326024,-0.493711587242675,0.568258682222007,0.577569831759646,1.74691123979543,1.17400503679862,0.822519373206583,-1.23198660116281,0.149231296742425,-0.222304683788631,0.538406340948052,1,-1,-1,-1,1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,"middle","umpMiddle","FA"
"778",1794,457477,-0.73972716026752,0.481537753028133,0.695312230988062,0.150712019887674,-0.28043671471616,-0.685056036676801,-0.418476843400944,-0.309279652977808,-0.837290361938125,0.0486596272157416,1.61176294818958,0.558767279404861,0.953735557978842,1.34634742473915,0.547446880831816,0.709810949891104,0.197997000098706,-0.304043883244126,0.11327543057179,0.706825394736968,0.273361468228842,0.114829369096026,0.343668379871577,-0.845740969997974,-0.438058249103875,-0.203127724957767,-1.23075324684829,-0.861346843892783,-0.636513265573931,-1.20435598715569,-0.332833790326024,-0.493711587242675,0.568258682222007,0.645189500538734,1.74691123979543,1.17400503679862,0.822519373206583,-1.23198660116281,0.149231296742425,-0.222304683788631,0.538406340948052,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,"low","umpLeft","CU"
"780",1796,434158,-0.390940602049046,-0.746781153698036,0.132353366348137,-0.640876159267832,-0.116538177152535,-0.659487148547505,-0.658468265720413,-0.270236073681831,-0.721714647085767,0.158015004598702,-0.326662892424711,0.106989850086349,0.680981646856963,0.288427830465257,0.0847553289926036,0.342905009052303,0.632744644844679,1.42135308346019,-0.159170976217953,-0.828029206386765,-0.662768405634444,0.519945145932407,-0.883447239783043,0.0284938767704858,1.53425232116733,0.531203922562656,0.922544885531457,1.27365484278199,0.522187162297046,0.688711621495742,-0.149310279414602,-0.744418879203073,-0.1997044460375,0.712809169317822,1.74691123979543,0.803626784111386,-0.957162096146456,1.15348600233244,-0.198662627421704,-0.0442119675208984,0.110899274220342,1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,"low","umpLeft","SL"
"785",1801,452678,-0.110622066640385,-0.376271289177768,0.289992760265074,0.538279620035591,-0.844206470336245,-0.594815799091676,-0.199484670534427,-0.0505596993907283,-0.252544066907665,0.595436514130544,1.41221911165576,-0.166814652530932,-0.853259103203611,-0.673317255238284,0.498742506954004,-0.910690288813602,0.705202585635674,-0.898033002929219,0.767146806867172,0.433962354537193,0.554200430387828,0.615266505188026,0.433457327651183,0.145058523006281,-0.381706518524698,0.0739785571254118,0.653382618983988,0.252567079589705,0.0461805000365364,0.328127315085946,-0.0337278033826238,0.53536587684827,-0.172897066468678,0.881858341265543,1.74691123979543,-0.978489800182854,0.304851503374638,0.78574291033806,-0.0311529316011734,-0.190479450626689,-0.20005447520218,-1,-1,1,-1,-1,1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,"low","umpRight","CU"
"804",1820,493472,-0.901743266571494,1.26526981460827,0.0989689905702726,0.686877526195579,0.131590957178838,-0.48320264267377,-0.762681932260227,-1.08758775959864,-0.503785932707414,-0.22472881624166,1.21267527512193,1.16113718516288,0.35708637739973,1.44252193330951,0.650943675322167,0.801537435100805,0.0893100889122122,1.61934945668856,0.562812001774865,0.979688434936742,1.30310432947846,0.567605825560216,0.702824170990002,-1.17600746766606,1.33702126414021,-0.854327487853236,-1.02888154693769,-0.861346843892783,-0.818147386699652,-0.84377168074589,0.347553201402227,-0.329967169876892,-0.345470286925409,1.52424519466688,1.74691123979543,0.62962638533342,1.19239153463976,-0.883203181137362,0.375719892056944,0.147568675624614,-0.185919966337468,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,"high","umpRight","FA"
"813",1829,434158,-0.390940602049046,-0.746781153698036,0.132353366348137,-0.640876159267832,-0.116538177152535,-0.659487148547505,-0.658468265720413,-0.270236073681831,-0.721714647085767,0.158015004598702,-0.326662892424711,0.106989850086349,0.680981646856963,0.288427830465257,0.0847553289926036,0.342905009052303,0.632744644844679,1.42135308346019,-0.159170976217953,-0.828029206386765,-0.662768405634444,0.519945145932407,-0.883447239783043,0.0284938767704858,1.53425232116733,0.531203922562656,0.922544885531457,1.27365484278199,0.522187162297046,0.688711621495742,-0.149310279414602,-0.744418879203073,-0.1997044460375,1.82853370417278,1.74691123979543,0.803626784111386,-0.957162096146456,1.15348600233244,-0.198662627421704,-0.0442119675208984,0.110899274220342,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,"middle","umpLeft","CU"
"818",1835,488862,1.28547416853215,0.679924774548749,1.69121824642006,0.636208076226277,1.43532030705553,-0.267513565964222,-0.564768265427263,-0.598549058026091,-0.308354551721612,-0.00601806147573872,-0.298156630062736,0.120680075217213,1.14125387187513,1.34634742473915,-0.0065653720282938,1.10729238579981,0.813889496822168,1.67591984903952,1.82968779334717,1.35487511521143,2.70729914027338,1.58635285260464,1.30141715618738,1.09700313393194,-0.0717720003392226,-0.812761545540759,1.22535243539736,-0.304389882151539,0.328026550059207,0.268029930684314,-0.427723913596997,-0.88946720531673,-0.389450248768968,-1.65387923795026,-0.514802778641167,1.42477266292018,1.1742439202896,0.93439057914422,0.149874550209283,0.251265312068003,-0.710830205131606,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,"high","umpLeft","FA"
"821",1838,594777,1.3087848221249,1.12326302974177,0.505071375032554,0.0385557346370375,-0.929584095046392,-0.550583381625879,-0.479141341820588,-0.456028937826767,-0.900563792050143,0.777695476435478,1.66877547291353,1.83195821657521,1.32877218577143,2.78896505329446,1.58850287247005,1.32132085128911,-0.182407189054022,0.00709327468616036,1.08046017467538,0.928526614899285,2.61368615288706,0.365047937142026,1.45106540248672,-0.0297884463474115,-0.353530653235109,0.0878338712295708,1.10759394378284,1.27365484278199,-0.0477681833043537,1.07934462010635,0.241064301933053,0.0241917966066706,0.201847863367515,-1.55244973478163,-0.514802778641167,1.15583259130445,1.30905476974793,1.40246947134812,0.246765841625951,-0.913923605317406,0.111474225558825,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,"middle","umpLeft","FA"
"822",1839,594777,1.3087848221249,1.12326302974177,0.505071375032554,0.0385557346370375,-0.929584095046392,-0.550583381625879,-0.479141341820588,-0.456028937826767,-0.900563792050143,0.777695476435478,1.66877547291353,1.83195821657521,1.32877218577143,2.78896505329446,1.58850287247005,1.32132085128911,-0.182407189054022,0.00709327468616036,1.08046017467538,0.928526614899285,2.61368615288706,0.365047937142026,1.45106540248672,-0.0297884463474115,-0.353530653235109,0.0878338712295708,1.10759394378284,1.27365484278199,-0.0477681833043537,1.07934462010635,0.241064301933053,0.0241917966066706,0.201847863367515,-1.51863990039208,-0.514802778641167,1.15583259130445,1.30905476974793,1.40246947134812,0.246765841625951,-0.913923605317406,0.111474225558825,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,"middle","umpMiddle","FA"
"824",1841,594777,1.3087848221249,1.12326302974177,0.505071375032554,0.0385557346370375,-0.929584095046392,-0.550583381625879,-0.479141341820588,-0.456028937826767,-0.900563792050143,0.777695476435478,1.66877547291353,1.83195821657521,1.32877218577143,2.78896505329446,1.58850287247005,1.32132085128911,-0.182407189054022,0.00709327468616036,1.08046017467538,0.928526614899285,2.61368615288706,0.365047937142026,1.45106540248672,-0.0297884463474115,-0.353530653235109,0.0878338712295708,1.10759394378284,1.27365484278199,-0.0477681833043537,1.07934462010635,0.241064301933053,0.0241917966066706,0.201847863367515,-1.451020231613,-0.514802778641167,1.15583259130445,1.30905476974793,1.40246947134812,0.246765841625951,-0.913923605317406,0.111474225558825,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,"high","umpLeft","FA"
"826",1843,545361,-0.434036393656247,-0.738542429323652,0.217520618332553,0.13345072974024,-0.385607063356084,-0.802132256830064,-0.87689442108146,-0.218441584396036,-0.0730465786243324,-0.22472881624166,-0.0130940064429872,1.07899583437769,0.90259419964349,2.69279054472411,0.340453291851116,1.47419832663861,-0.635269318997744,0.685937982897695,0.412966478040506,-0.879191026424222,-0.28831645608913,-0.111558859136069,-0.763728642743568,0.805591518342449,1.59060405174651,1.81974813424944,1.29264300203423,2.6660472471351,1.59320215238319,1.28968546551207,-1.06996288645913,-0.48093677192885,-0.507256667747336,-1.38340056283391,-0.514802778641167,1.29082790068969,-0.782045338327344,1.13544284983458,-0.849182635184644,0.71000678020369,0.198077377438503,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,"high","umpLeft","FA"
"829",1847,545361,-0.434036393656247,-0.738542429323652,0.217520618332553,0.13345072974024,-0.385607063356084,-0.802132256830064,-0.87689442108146,-0.218441584396036,-0.0730465786243324,-0.22472881624166,-0.0130940064429872,1.07899583437769,0.90259419964349,2.69279054472411,0.340453291851116,1.47419832663861,-0.635269318997744,0.685937982897695,0.412966478040506,-0.879191026424222,-0.28831645608913,-0.111558859136069,-0.763728642743568,0.805591518342449,1.59060405174651,1.81974813424944,1.29264300203423,2.6660472471351,1.59320215238319,1.28968546551207,-1.06996288645913,-0.48093677192885,-0.507256667747336,-1.24816122527573,-0.514802778641167,1.29082790068969,-0.782045338327344,1.13544284983458,-0.849182635184644,0.71000678020369,0.198077377438503,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,"high","umpRight","CU"
"836",1855,543213,2.06108318807247,1.63237277714893,1.20936235883401,-0.549457053055595,-0.277844706418808,-0.251841412648845,-0.359131138425205,-0.641764449644447,-0.841681666254314,-0.115373438858699,-0.44068794187261,-1.16620108708401,-0.836211983758494,-1.15418979809005,-0.670162466113481,-0.941265783883503,-4.60234157730475,-2.14258163465037,-2.13440742544359,-1.57840256693615,-1.13083334256609,-4.32357142124373,-1.39225127720081,0.281050610281374,-0.409882383814286,-0.785050917332442,0.468333560732604,-0.768520683602576,-0.279508268878549,0.0576890852785995,-0.337719341264832,-1.36398922455391,-0.422743541391178,-1.01149238454892,-0.514802778641167,-0.838978574073436,-1.72418934306456,0.518293388887603,-0.559439654791913,5.69000908233277,-0.712994667482936,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,"middle","umpLeft","SL"
"837",1856,453203,0.500406502412098,-0.500813440491823,0.244906404684935,-0.304522843958666,-1.38586451562848,-0.515623607157068,-0.554971964845141,-0.411854971999679,-0.185549470584231,-0.115373438858699,-0.44068794187261,-1.16620108708401,-0.836211983758494,-1.15418979809005,-0.670162466113481,-0.941265783883503,-4.60234157730475,-2.14258163465037,-2.13440742544359,-1.57840256693615,-1.13083334256609,-4.32357142124373,-1.39225127720081,0.281050610281374,-0.409882383814286,-0.785050917332442,0.468333560732604,-0.768520683602576,-0.279508268878549,0.0576890852785995,-0.576075008279464,-0.368346491456848,-1.09239448862971,-0.97768255015938,-0.967145582328487,-0.838978574073436,-1.72418934306456,0.518293388887603,-0.559439654791913,5.69000908233277,-0.712994667482936,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,"high","umpLeft","FA"
"840",1860,463610,-0.230488915114795,-0.572852528016618,-0.405506021184112,0.934144442045817,1.08610708833857,-1.08394404339367,0.228900018305828,0.129035206583417,-0.191565668015244,1.05108391989288,-0.0130940064429872,-0.769184558288949,1.26058370799096,-0.288619220956867,0.358717432055296,0.281754018912503,0.0349666333189655,-0.275758687068646,0.126897750911277,1.16728177507409,1.30310432947846,0.0254655947938835,1.0919096113683,-1.75883069884503,-0.409882383814286,-1.22842096866553,-1.48309287173654,-1.13982532476341,-1.77016071122067,-1.26445337155732,0.162827559465895,0.28633390220455,-0.618824744201596,-0.842443212601203,-0.967145582328487,0.953339627226594,1.44281650753733,-1.53687691475818,-0.770116656784427,0.148252568915687,0.82819679037333,-1,1,1,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,"high","umpLeft","SL"
"845",1865,488862,1.28547416853215,0.679924774548749,1.69121824642006,0.636208076226277,1.43532030705553,-0.267513565964222,-0.564768265427263,-0.598549058026091,-0.308354551721612,-0.00601806147573872,-0.298156630062736,0.120680075217213,1.14125387187513,1.34634742473915,-0.0065653720282938,1.10729238579981,0.813889496822168,1.67591984903952,1.82968779334717,1.35487511521143,2.70729914027338,1.58635285260464,1.30141715618738,1.09700313393194,-0.0717720003392226,-0.812761545540759,1.22535243539736,-0.304389882151539,0.328026550059207,0.268029930684314,-0.427723913596997,-0.88946720531673,-0.389450248768968,-0.639584206263939,-0.967145582328487,1.42477266292018,1.1742439202896,0.93439057914422,0.149874550209283,0.251265312068003,-0.710830205131606,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"low","umpLeft","FA"
"848",1868,594777,1.3087848221249,1.12326302974177,0.505071375032554,0.0385557346370375,-0.929584095046392,-0.550583381625879,-0.479141341820588,-0.456028937826767,-0.900563792050143,0.777695476435478,1.66877547291353,1.83195821657521,1.32877218577143,2.78896505329446,1.58850287247005,1.32132085128911,-0.182407189054022,0.00709327468616036,1.08046017467538,0.928526614899285,2.61368615288706,0.365047937142026,1.45106540248672,-0.0297884463474115,-0.353530653235109,0.0878338712295708,1.10759394378284,1.27365484278199,-0.0477681833043537,1.07934462010635,0.241064301933053,0.0241917966066706,0.201847863367515,-0.538154703095307,-0.967145582328487,1.15583259130445,1.30905476974793,1.40246947134812,0.246765841625951,-0.913923605317406,0.111474225558825,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,"low","umpLeft","SL"
