"","index","batter","zone_1","zone_2","zone_3","zone_4","zone_5","zone_6","zone_7","zone_8","zone_9","next1_avg","next1_bbpa","next1_iso","next1_hits","next1_hr","next1_ops","next1_rbi","next2_avg","next2_bbpa","next2_iso","next2_hits","next2_hr","next2_ops","next2_rbi","cur_avg","cur_bbpa","cur_iso","cur_hits","cur_hr","cur_ops","cur_rbi","CU_miss","FA_miss","SL_miss","pitch_count","scoreStd","next1_ab","next2_ab","cur_ab","next1_stkrt","next2_sktrt","cur_stkrt","bats_l","mon_third","mon_second","mon_first","outs_when_up_1","outs_when_up_2","strikes_0","strikes_2","balls_1","balls_2","balls_3","at_bat_pitch_count_2","at_bat_pitch_count_3","at_bat_pitch_count_4","at_bat_pitch_count_5","at_bat_pitch_count_6","at_bat_pitch_count_7","at_bat_pitch_count_8","at_bat_pitch_count_9","at_bat_pitch_count_10","at_bat_pitch_count_11","at_bat_pitch_count_12","lp_type_CH","lp_type_CT","lp_type_CU","lp_type_IB","lp_type_ND","lp_type_SL","lp_type_NA","inning_2","inning_3","inning_4","inning_5","inning_6","inning_7","inning_8","inning_9","lp_horizontal_umpMiddle","lp_horizontal_umpRight","lp_vertical_low","lp_vertical_middle","target_vertical","target_horizontal","target_type"
"2409",3459,460026,0.583873643222801,-1.46009522533815,-1.03107735766273,0.539694838189494,-0.376177315931039,1.68850410240657,0.891876322463363,2.83009590464739,2.35584145459232,-0.315858297394127,0.528524978434535,-0.235265778185252,0.28889789961926,-0.192444712386513,-0.225735054478448,0.465206989331903,-0.309208585438264,0.544512002020292,-1.0582441186241,-1.42491710682377,-1.03722035517976,-0.59412324036764,-1.30246232942121,0.047921317809785,0.0127555955295435,0.281808268687796,-0.339153238909802,-0.211563721861331,0.133865937821367,0.0276403930777831,1.32987927861512,0.614791624977552,0.0335744651492178,-1.01149238454892,-0.514802778641167,0.594758336672054,-1.53301849561839,-0.301965338319518,-0.979015574515814,2.0531408259704,-0.115322147609764,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,"middle","umpLeft","FA"
"673",1689,446381,-1.4291573998589,0.95149456400809,-0.405506021184112,0.0149565592112451,-1.22133572665548,-0.57823518064076,-0.620691838133089,-0.465543330466446,-0.136009844863253,-0.953764665461397,-0.526206728958535,-1.59059806614079,-1.43286116433761,-1.15418979809005,-1.43725635468902,-1.3693227148621,0.433485307669442,-0.869747806753739,-0.486106664365644,1.20138965509906,-0.00747749393014379,-0.0758133494152118,0.283809081351839,0.902728723538945,-1.14245488134359,2.01372253170766,-1.48309287173654,-0.95417300418299,1.28003987458023,-1.29450206375813,-0.805030733496336,-1.27128942419752,-0.887388870202816,0.881858341265543,0.842225632420791,-1.49962392135884,1.22932792329408,-1.6309485031618,-0.418757084947985,-0.723039266957182,-1.01044071385508,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,"high","umpLeft","SL"
"1801",2837,434636,0.556920926327985,0.566265543469229,0.503822511811273,0.847440458565868,0.207593116588693,-0.133336119472735,-0.358117191707027,0.055432592433288,-0.184032675045482,0.504307032978077,0.785081339692309,-0.112053752007476,0.97078267742396,0.192253321894903,0.370893525524749,0.923839415380405,0.650859130042428,0.657652786722215,0.126897750911277,0.331638714462278,0.0861354934561848,0.537817900792835,0.283809081351839,0.261623169242075,-0.0435961350496339,-0.327825551895197,0.619737335665555,-0.118737561571124,-0.0289784466361757,0.207932546282681,-1.15114849991839,-1.46673294565099,-1.22267518090084,-0.335295696758043,-0.967145582328487,0.93557708651801,0.221534257364991,0.692930744246477,-0.803888542211963,-0.0239760020364184,-0.694054521054422,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,"middle","umpLeft","FA"
"15",1014,571976,-0.153155464486145,-0.391274553981514,-0.705038059413279,-0.92035742683095,-0.956091814718303,-0.359749312752367,-0.596461671363423,-1.06378503909613,-0.579614675182918,-0.133599335089193,-0.754256827854334,-0.673352982372901,0.868499960753255,-0.192444712386513,-0.542313484684224,0.465206989331903,0.28856942608745,-0.445469864121529,0.0179191881953796,0.843256914836855,0.179748480842513,0.132702123956455,0.49331662617092,-0.0880707694653089,0.801679823638026,0.198676384062842,-0.641960788775704,-0.397216042441746,0.158918920045605,-0.543284758737727,0.0415151975972537,-0.324166434655151,0.0285552451503971,-1.18054155649664,0.389882828733472,1.18958141865076,0.924769230240325,-0.618355632158664,-0.86866499946971,-1.01243993652,0.00190375946714285,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,"high","umpMiddle","FA"
"4263",5463,452254,-0.128360210136598,1.20549458025257,0.682546753726072,-0.3808659740668,-0.0492182227310706,-0.34139867704381,0.00562670813148341,-0.0254849934382657,-0.518673385380298,-0.242954712472153,-1.03931945147408,0.257582326525853,-0.427081117075674,-0.288619220956867,-0.243999194682627,-0.3909068726253,-0.0556057926697791,-0.0494771176648009,-0.0910593745205175,0.621555694674538,0.179748480842513,-0.123474029043021,0.882402066549215,0.0673487588490841,-0.0999478656288113,-0.452523378832627,0.552446769028688,0.0669147590092907,-0.204349322205837,0.598565544893293,0.266294821427416,0.705435694042448,0.432694070543832,-0.200056359199867,-0.0624599749538478,-0.315007695583485,0.863697499215942,0.709293889312768,0.31962067812692,-0.1744224677799,-0.222934733616209,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,"low","umpLeft","FA"
"582",1598,489267,-0.815885151850288,1.04763112212909,-0.819404837646233,-0.0579023408231991,-0.423701173324205,0.74653588927023,-0.473074891978623,-0.937501458383604,-0.740335728217521,-1.02666825038337,-1.29587581273186,-0.919777034728453,-1.07487165599014,-0.961840780949346,-1.31549541999449,-1.0635677641631,0.868232952415415,0.487941609669331,0.848880728904094,-1.08383830657405,-0.662768405634444,1.00846711211745,-0.913376889042912,-0.573756795447786,0.0409314608191322,-0.632642462186693,-1.16346268021142,-0.861346843892783,-0.623986774461812,-1.20435598715569,0.639316131189543,-0.114955209045112,-0.872839029660557,1.21995668516098,-0.0624599749538478,-0.965810106944148,-1.24033852198886,-1.17563397933836,-0.194377979511056,0.592234672602784,0.114957442818401,-1,-1,-1,-1,1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,"high","umpLeft","FA"
"3518",4649,435622,0.520789219689608,0.304714538194541,0.559551609584628,-0.643355881859484,-0.468616517104026,-0.310167515841242,-0.259132318366968,-0.320085868226562,-0.421833533914827,-0.352310089855114,0.328981141900711,0.818881556891278,0.4252748551802,1.15399840759844,0.182164076748227,1.07671689072991,0.650859130042428,-0.784892218227297,-0.281771859273337,-0.810975266374279,-0.94360736779343,0.198235558444693,-0.943306538302781,0.358760374438571,-0.381706518524698,-0.812761545540759,-0.0363456890438997,-0.490042202731954,-0.204349322205837,-0.212749144528747,1.12704570840716,0.411254583076897,0.909118508418065,1.6932943666146,1.29456843610811,0.784595490495046,-0.9424253964634,-0.0587737664441653,0.995758867794174,-0.125542024522208,0.0737438048168123,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,"low","umpLeft","FA"
"4299",5500,543063,0.534618628338888,0.173988519665825,-0.398064231414444,-0.619206017150519,-0.016910758709486,-0.33113805016334,-0.342222585610889,-0.775613893188117,-0.872350909562938,-0.80795749561745,-0.070106531166937,-0.207885327923524,-1.24534285044131,-0.769491763808638,-0.657986372644028,-1.0635677641631,-0.345437555833762,-0.219188294717684,0.0724084695533282,-1.30553952673637,-0.849994380407101,-0.242625728112545,-1.2126733816416,-0.126925651543907,-0.1281237309184,-0.133851154436972,0.569269410687904,0.159740919299498,-0.204349322205837,0.86900377470064,0.564478725877939,0.299100060516726,1.05908535786202,1.05090751321326,0.842225632420791,-1.24746418422994,-1.38144989528913,0.826684005560096,0.00600301227707834,0.913672801921707,-0.159799738764298,1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,"low","umpLeft","SL"
"3166",4295,502517,0.65713268434761,-0.146792781798537,0.65484969525754,0.427341641238286,-0.251288666019156,-0.402983520695759,-0.122087436836399,-0.0909266163406373,-0.551878331749951,0.814147268896465,1.8113067847234,0.969474033330782,0.987829796869077,1.15399840759844,1.22930811512118,1.53534931677841,0.28856942608745,-0.275758687068646,0.72627984584871,0.246369014399848,0.554200430387828,0.424623786676788,0.164090484312364,1.21356778016773,0.266338383135841,0.86373146106247,1.25899771871579,0.995176361911364,1.17356470012722,1.37983154211452,-0.931496496562041,-1.27836452043718,-1.06220121276888,0.138041984695574,-0.967145582328487,0.801358153084273,0.271856905834192,0.915600647303998,-0.547162924019315,0.765031110781624,-0.633681605928356,1,-1,-1,-1,1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,"middle","umpLeft","FA"
"1306",2338,474832,-0.916108632069596,0.38895714298518,0.216022958141408,0.426596562142694,0.278164079354325,-0.882040730520139,-0.769053786899727,-0.341856226150605,-0.311984101787415,-0.607472637082022,0.728068814968359,0.421865028096221,-1.17715437266084,-0.57714274666793,-0.0309175589671998,-0.971841278953403,0.379141852076195,0.43137121731837,0.0179191881953796,0.979688434936742,-0.00747749393014379,0.293556917700312,1.0919096113683,0.339332933399272,2.23864895340705,0.558914550770974,0.872076960553807,0.43821940017012,0.816559703431835,1.04929592790554,-0.0888359900461321,1.40644877347837,-0.2359237767503,1.21995668516098,-0.514802778641167,-1.18157503124308,1.02331438230908,0.930748327863597,0.498793384502885,-0.283206861414927,0.20048183487362,1,-1,1,-1,-1,1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,"low","umpLeft","CU"
"1566",2598,446481,-0.949690005961258,-1.03678425167631,0.533567395966788,0.245329462177303,-0.590836388757997,-0.487207585345237,-0.440726831849527,-0.556400552487128,-0.33913050007554,-2.94038735458518,-0.982306926750132,-2.15189729650621,-1.56923811989855,-1.15418979809005,-3.04450069265681,-1.4304737050019,0.795775011624419,0.035378470861641,-0.595085227081541,-0.862137086411736,-0.94360736779343,0.239938653119026,-1.06302513534226,0.281050610281374,0.435393574873373,1.12698242904149,-0.238217388954501,0.531045560460328,0.778980230095479,0.268029930684314,2.37953526270197,0.971106017588837,1.01474349507765,-0.707203875043027,-0.514802778641167,-1.64110147502096,-1.01406530327568,-0.254984575306107,1.21435556064078,-0.539917682205748,0.602788137907824,-1,-1,1,1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,"low","umpLeft","SL"
"3303",4432,543706,1.50092111840446,-0.490007577363104,-0.335027894541956,-0.291235273844907,1.36010515225496,-0.640822911179485,-0.0824888521536853,-1.07668744834048,-0.552227690974469,-0.406987778546594,-0.0986127935289118,0.339723677311037,-0.273657042069617,-9.56952458050498e-05,-0.146590446927003,-0.3603313775554,0.361027366878446,0.148519255563564,1.03959321365691,1.45719875528635,1.95839524118276,0.698672694536693,1.27148750692751,-0.632039118565684,0.0409314608191322,-0.646497776290852,-1.29804381348516,-1.0469991644732,-0.705408966690584,-1.20435598715569,-1.82768548017466,-1.65003231164244,-1.51077678823591,1.55805502905642,-0.514802778641167,-0.0663057947257397,1.54803763924225,-1.34598104564768,-0.189590713019553,-0.736424594996766,-1.30251317466438,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,"low","umpLeft","SL"
"2460",3527,452254,-0.142781465011567,-0.641481481220715,-0.288615469680047,0.292012957932541,0.474209250491147,2.21860505649268,2.38229805238675,0.95249351893413,1.98025549261157,-1.17247542022732,-0.49770046659656,-0.618592081849445,-1.19420149210596,-0.865666272378992,-1.11458987774851,-1.0024167740233,0.270454940889701,-0.162617902366723,-0.104681694860005,-0.742759506324335,-0.756381393020772,0.114829369096026,-0.793658292003437,0.611317107949458,0.519921170742139,0.032412614812935,0.316929785799653,0.0669147590092907,0.440764970068275,0.29807862288513,0.314231413101985,0.676359317678411,0.570140542428846,1.28757635394007,-0.0624599749538478,-1.11705475505478,-0.806726617584236,0.229552158907883,0.106889814157252,-0.579300883205112,-0.0166844788486543,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,"low","umpLeft","FA"
"2791",3891,457763,1.53225885656772,0.491432969430014,0.17021789645117,0.00689350760743474,0.177107692586005,1.91401423866784,0.891876322463363,1.73498571862878,2.0405911052621,-4.67184749648206,-2.17956994595308,-2.15189729650621,-1.60333235878878,-1.15418979809005,-4.45083948837863,-1.4304737050019,-0.562811378206748,0.742508375248656,0.426588798379993,-1.152054066624,-0.569155418248115,0.00163525497997869,-0.943306538302781,0.591889666910159,0.71715222776926,-0.189272410853608,1.00665809382754,0.159740919299498,0.365606023395563,0.989198543503905,-0.530369694810678,-1.1043529377001,-1.0546622896315,0.171851819085118,0.842225632420791,-1.74656656047818,-1.15996982803247,0.949463702091018,12.4192370993318,0.519215590798879,-0.73891938028616,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,"low","umpRight","SL"
"1756",2792,608701,0.968179569629308,0.994484376239091,1.39168620819089,-0.913734205870674,0.0331962892636134,-1.08394404339367,-0.964457329177738,-1.02445290835125,-0.535209934934759,-0.261180608702647,-1.01081318911211,-0.19419510279266,-0.938494700429199,-0.769491763808638,-0.469256923867507,-0.696661823324302,-0.417895496624757,0.176804451739044,0.481078079737942,-1.2714316467114,-0.756381393020772,-0.051983009601307,-1.09295478460212,-0.243490297779702,0.688976362479671,-1.38082942381128,-0.97841362196004,-1.13982532476341,-0.680355984466346,-1.0541125261516,-1.61053860312297,-1.30011113203695,-0.888276729085541,0.307091156643294,-0.514802778641167,-0.934094791029982,-1.33195950089053,-0.990317134172078,-0.427368655414975,1.43328365551378,-0.287352312056496,-1,1,1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,"high","umpMiddle","SL"
"3857",4991,607345,-0.202612903841678,0.0394797159441519,0.8610865976135,1.49049500270885,0.848642099611029,0.0636260682379317,0.203864549477501,-0.80248406291305,-0.375270256571151,-1.60989692975916,-0.55471299132051,-0.550140956195124,-0.750976386532906,-0.57714274666793,-1.2728790928514,-0.788388308534002,0.0893100889122122,-1.52030731878979,-0.145548655878466,0.996742374949228,0.460587443001499,-0.254540898019497,0.283809081351839,0.494752461713664,-1.33968593837071,-0.757340289124124,-0.288685313932152,-0.768520683602576,-0.254455286654312,-0.51323606653691,-0.470517498601557,0.543738576871994,-0.162533630518734,-0.639584206263939,-0.0624599749538478,-0.248837536233666,1.21183540715779,-0.36584182872422,1.0154087267577,0.250676884575173,-0.484543773755533,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,"middle","umpLeft","SL"
"936",1959,457574,2.47761395782558,-1.12515219904006,-0.757896654394897,0.20393433117559,-1.89262040184026,0.820534014207707,-0.677395424284783,-0.754634491441343,-0.436451001117463,-0.0789216463977125,0.414499928986636,-1.13882063682228,-0.563458072636614,-0.865666272378992,-0.493609110806413,-0.880114793743702,-2.55540474995913,-0.756607022051816,-1.61675925254308,-1.47607892686123,-1.13083334256609,-2.46480491575916,-1.33239197868108,-0.301772620897599,1.02708674595474,-0.951314686582349,-1.33168909680359,-0.95417300418299,-0.448615898892151,-1.17430729495487,-1.58224020691144,-1.36414544814974,-0.852074999157668,-1.07911205332801,-0.514802778641167,-0.526006203882394,-1.45811529808101,-1.41535612357445,-0.38294519812678,0.705344699643488,-0.216063899688054,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,"low","umpLeft","SL"
"1437",2469,572191,0.283226149775534,1.12546896038046,0.740529603344872,-0.0708759256035267,-0.432872867488454,-0.20351320365008,-0.566671546683216,-0.347118205359687,-0.608445062091028,-0.22472881624166,1.15566275039798,0.21651165113326,0.578698930186258,0.865474881887382,0.127371656135689,0.679235454821204,-0.20052167425177,2.7224721075323,0.576434322114352,0.485124174574651,1.1158783547058,0.519945145932407,1.15176890988803,-0.632039118565684,-0.522585844972641,-0.175417096749449,-0.776541922049438,-0.490042202731954,-0.573880810013338,-0.933917757348339,0.595571294360596,2.14022900965641,1.25130624086805,-1.48483006600254,-0.514802778641167,0.898239500946905,0.782795203727188,-0.656531887306824,0.17933589300592,-0.106559452296456,0.692661412621232,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"high","umpRight","FA"
"3067",4194,444489,0.768401488838623,-0.45801794295234,-0.833408932940066,0.124907262899591,1.3898413762459,-0.797051515485768,-0.712466335742294,-0.508088822081619,-0.489989930177758,-0.27940650493314,-0.212637842976811,-0.344787579232164,0.0331911079424981,-0.0962702038161592,-0.396200363050789,-0.2074539022059,0.415370822471693,-0.275758687068646,-0.36350578131026,0.809149034811883,0.273361468228842,0.0314231797473596,0.194020133572233,0.417042697556468,-0.635289306130996,-0.203127724957767,-0.0531683307031165,-0.304389882151539,0.0837599733728925,-0.122603067926298,-0.0687687677378756,0.25640814082151,-0.53624905811239,0.205661653474662,-0.514802778641167,0.261628124591487,0.821699001022666,-0.0948055684374102,0.629937153244852,-0.325874980638911,-0.025188484265634,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,"low","umpRight","CU"
"3942",5086,500208,0.207645082757188,0.314075767215142,0.0690987596111322,-0.749943741582813,-0.745639571920361,-0.254567451248524,-0.199926851261968,-0.199338553068728,-0.581651707146683,-0.789731599386956,2.01085062125723,-0.358477804363028,-1.02373029765479,-0.673317255238284,-0.317055755499344,-0.941265783883503,0.179882514900957,-0.134332706191243,-0.254527218594363,0.399854474512221,0.0861354934561848,-0.0043223299734975,-0.0154874112468488,-0.0492158873867106,-0.156299596207989,0.046267928917094,0.38422035243652,0.531045560460328,-0.0289784466361757,0.478370776090028,-0.298986545374954,-1.21775427263464,-1.20555102429254,-1.31578089405482,-0.514802778641167,-0.942272076991358,0.488743468798644,0.570506912139523,1.21858779148308,0.341952623818703,-0.704219023105638,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,"low","umpRight","CU"
"4220",5419,596748,1.3390383273402,0.277987505722197,-0.0704844049657089,-0.328023994085236,-0.70418538153523,-0.239974011212027,-0.232763773056429,-0.942071374896963,-0.508340698103024,-0.86263518430893,2.98006354156437,-0.919777034728453,-1.36467268655714,-1.15418979809005,-0.505785204275865,-1.2470207345825,1.1580647155794,-1.40716653408787,0.535567361095891,-0.998568606511624,-0.662768405634444,0.883357828094455,-0.97323618756265,-0.534901913369188,-0.353530653235109,0.212531698167001,0.602914694006338,0.995176361911364,-0.317087742214905,0.778857698098191,0.770866173528496,-0.574538003064304,0.521959049553064,1.59186486344597,-1.41948838601581,-1.40907828701508,-1.18536854977498,1.10411002842829,0.495474732478738,0.488638891728208,-0.49347290035239,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,"middle","umpMiddle","FA"
"3212",4341,488726,-0.219491956539163,0.558688261397262,0.295285917314315,-0.100053225935154,0.00510975159378456,-0.280759379021401,-0.581269190077509,-0.348578147674108,-0.674594906432147,0.0486596272157416,1.61176294818958,0.545077054273997,0.90259419964349,1.05782389902809,0.535270787362363,0.954414910450305,0.0893100889122122,2.26990896872461,1.21668337807025,0.860310854849341,2.4264601781144,0.93697609267574,1.81022119360515,0.844446400421048,0.125459056687898,-0.203127724957767,0.0982354442298346,-0.304389882151539,0.421975233400097,0.147835161881048,-1.54482409501033,-1.57734424990139,-1.58278890370151,-1.51863990039208,-0.514802778641167,1.11559360485308,1.05628442701356,-0.0653229743437427,-0.523402527532605,-0.00174490998263473,-0.596947222540815,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,"middle","umpMiddle","FA"
"1051",2080,112526,-1.4291573998589,-2.22975154108695,-1.60363417410078,-0.416992633850114,0.546413932139609,-0.318897302305937,-0.964457329177738,-1.21718034900118,-1.08045883844706,0.0486596272157416,1.61176294818958,0.558767279404861,0.953735557978842,1.34634742473915,0.547446880831816,0.709810949891104,0.197997000098706,-0.304043883244126,0.11327543057179,0.706825394736968,0.273361468228842,0.114829369096026,0.343668379871577,-2.32222648898471,-2.21313776234796,-1.97660793029011,-1.46627023007733,-1.13982532476341,-2.70964754462957,-1.29450206375813,-0.348720372050124,1.89632712007717,7.35494337008612,-0.436725199926675,-0.0624599749538478,1.17400503679862,0.822519373206583,-1.45702252067403,0.149231296742425,-0.222304683788631,1.04819557553465,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,"high","umpLeft","FA"
"1685",2721,592885,-0.0985254122071874,-0.107872963083841,0.423967315450502,0.628283470306903,0.265996044794993,-0.783114481591066,0.0221766982693025,-0.711127702858984,-0.421963558257333,0.176240900829196,-0.155625318252862,0.394484577834493,0.919641319088607,1.05782389902809,0.255220637564945,0.893263920310505,1.03126331919515,0.120234059388083,-0.922020915229232,-1.33964740676134,-1.13083334256609,0.245896238072503,-1.36232162794094,0.708454313145954,0.829855688927615,0.337229525104431,1.22535243539736,0.80952404133095,0.703821283422767,1.50002631091778,-0.0979615820912898,-0.827288015645514,-0.415130472844869,0.138041984695574,-1.41948838601581,1.05951571325993,-1.49734416368756,1.11613274474003,-0.23316796752391,0.149956140323246,-0.0224222846794782,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,"high","umpRight","FA"
"423",1438,588751,1.7263117736555,-0.257904781730526,1.33722583760376,0.0149565592112451,0.205188581768653,0.655422314146601,0.0112436467522215,0.688378289537579,-0.161047388804414,-2.48473994882284,-1.29587581273186,-1.87809279388893,-1.50104964211808,-1.15418979809005,-2.66095374836904,-1.399898209932,1.42978199354563,-1.0677441799821,-0.976510196587181,1.91765513562347,-0.756381393020772,0.305472087607265,-0.0154874112468488,0.455897579635066,-0.917047959026882,-0.923604058374031,0.619737335665555,-0.675694523312368,-0.304561251102787,0.0276403930777831,-0.67917769215091,0.243863134712058,-0.635144049752817,-0.673394040653483,0.389882828733472,-1.49554222484447,1.37868013361489,0.606432974471993,2.21143202583976,-0.702181171562669,-0.488318494380323,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,"middle","umpRight","CU"
"2249",3297,605113,1.14359446983576,-0.260230072720332,0.450299802327791,-0.0681359573165868,0.353502335881257,1.62849440228102,0.697931015575485,1.27345119170563,1.55084184019439,-0.334084193624621,-1.32438207509383,-0.851325909074133,-1.09191877543526,-0.961840780949346,-0.798011447542737,-0.971841278953403,0.542172218855934,0.572797198195773,0.712657525509223,-0.862137086411736,-0.569155418248115,0.710587864443645,-0.554221097924487,-0.768031205840778,-0.832520363158116,-1.08986782762394,-0.55784758047962,-0.768520683602576,-1.0874669456102,-0.813722988545074,0.29598667944827,-0.17925248043983,-0.305436747188077,0.171851819085118,1.29456843610811,-1.11112838868574,-0.979182017110612,-0.323333671293223,0.313324258348682,0.41225590041652,-0.249457664573853,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,"low","umpLeft","SL"
"255",1257,457763,1.59698926654426,0.977149774533037,-0.0460675753091132,0.410265703989571,0.898634728816819,-0.125880922673708,0.166577681009778,-0.691392927450651,-0.294097470168169,0.340273966903637,-0.127119055890887,0.627218405059181,-0.631646550417084,-0.288619220956867,0.450038133076193,-0.2074539022059,0.469714278064939,0.714223179073176,0.562812001774865,0.775041154786911,0.554200430387828,0.645054429955407,0.642964872470264,1.17471289808913,0.322690113715019,-0.106140526228654,1.37675621033031,0.623871720750535,0.697558037866707,1.43992892651615,-0.672036380713927,-1.16021178962556,-0.960763699275607,0.712809169317822,1.74691123979543,-0.701086582902281,0.758537154967019,1.04258485229525,-0.062330798016946,0.428452608107024,-0.947084236508379,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,"middle","umpMiddle","SL"
